id,found_at,business_name,phone,address,city,niche,rating,reviews_count,website,has_website,email,source_query,pitch,wa_link,google_search_link,status,created_at,updated_at
8ce4e7c8-4221-4156-b1fb-249e0beb0f8e,2026-06-16T16:41:03.002774Z,"Industria Needs - Industrial Valves, Ball Valves, Butterfly Valves, Globe Valves, Gate Valves in Hyderabad",+919391028747,"Shop No.: 4, Sayam Market, 3-154/1, Hill St, Victoria Ranigunj, Old Bhoiguda, Ranigunj, Secunderabad, Telangana 500003",Hyderabad,b2b_suppliers,4.7,3,http://industrianeeds.com/,True,industrianeeds@gmail.com,industrial suppliers,"Namaste Industria Needs - Industrial Valves, Ball Valves, Butterfly Valves, Globe Valves, Gate Valves in Hyderabad ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 3 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919391028747?text=Namaste%20Industria%20Needs%20-%20Industrial%20Valves%2C%20Ball%20Valves%2C%20Butterfly%20Valves%2C%20Globe%20Valves%2C%20Gate%20Valves%20in%20Hyderabad%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%203%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:41:03.002853Z,2026-06-16T16:41:03.002853Z
26847b54-b9bf-4d65-906e-ac7874f1f2f3,2026-06-16T16:41:02.121204Z,Youneed Industrial Suppliers,+919885874164,"Meghana Complex, Pno 101, IDA, Balanagar, Hyderabad, Telangana 500037",Hyderabad,b2b_suppliers,5,2,,False,,industrial suppliers,"Namaste Youneed Industrial Suppliers ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 2 reviews hain — main reviews badhane ka system de dunga (website bhi nahi dikhi — wo bhi set kar dunga). FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919885874164?text=Namaste%20Youneed%20Industrial%20Suppliers%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%202%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga%20%28website%20bhi%20nahi%20dikhi%20%E2%80%94%20wo%20bhi%20set%20kar%20dunga%29.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:41:02.121286Z,2026-06-16T16:41:02.121286Z
118ca175-ef35-45d5-9ed4-06e519c3d212,2026-06-16T16:41:02.114100Z,Integrated Systems Tools - Safety Products Suppliers | Safety Hydraulic Equipment's near me Hyderabad,+919397607827,"4-6/170,171, Pan Bazar, Old Gudi, Old Bhoiguda, Ranigunj, Hyderabad, Secunderabad, Telangana 500003",Hyderabad,b2b_suppliers,4.9,43,http://www.integratedsystemstools.com/,True,info@google.com,industrial suppliers,"Namaste Integrated Systems Tools - Safety Products Suppliers | Safety Hydraulic Equipment's near me Hyderabad ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.9⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919397607827?text=Namaste%20Integrated%20Systems%20Tools%20-%20Safety%20Products%20Suppliers%20%7C%20Safety%20Hydraulic%20Equipment%27s%20near%20me%20Hyderabad%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.9%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:41:02.114196Z,2026-06-16T16:41:02.114196Z
fc4e6fa2-f5dd-4833-978c-ed1cf8cb63df,2026-06-16T16:40:59.088779Z,Zenith Industrial Rubber Products Pvt. Ltd. - Hyderabad Outlet,+917021099570,"Shop No.1& 2, Premises No. 5-2, Savaria House, 224/425/1 & 1A, Distillery Rd, opposite to LIC of India Branch Office, Hyder Basti, Hyderbasthi, Ranigunj, Secunderabad, Telangana 500003",Hyderabad,b2b_suppliers,4.9,36,https://www.zenithrubber.com/,True,info@zenithrubber.com,industrial suppliers,"Namaste Zenith Industrial Rubber Products Pvt. Ltd. - Hyderabad Outlet ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.9⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/917021099570?text=Namaste%20Zenith%20Industrial%20Rubber%20Products%20Pvt.%20Ltd.%20-%20Hyderabad%20Outlet%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.9%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:59.088893Z,2026-06-16T16:40:59.088893Z
ae69058d-d1f1-42ad-89e9-57ec141c0dd9,2026-06-16T16:40:57.678992Z,FAB Industries,+918879404000,"185/186, 2nd Floor, Ashoka Shopping Centre, Gokuldas Tejpal Hospital, Complex, Lokmanya Tilak Rd, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001",Mumbai,b2b_suppliers,5,1,https://www.fabindustries.in/,True,marvelgloves@gmail.com,manufacturers india,"Namaste FAB Industries ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 1 review hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/918879404000?text=Namaste%20FAB%20Industries%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%201%20review%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:57.679059Z,2026-06-16T16:40:57.679059Z
f42093d8-85f4-413b-9c9e-45ce2901873c,2026-06-16T16:40:55.874759Z,Indian Electrical Industries,+919821806646,"Chopra Industrial Estate, Lal Bahadur Shastri Marg, next to G K W Company, GKW Colony, Bhandup West, Mumbai, Maharashtra 400078",Mumbai,b2b_suppliers,4.3,11,http://www.electricmotorindia.net/,True,belkomotor@gmail.com,manufacturers india,"Namaste Indian Electrical Industries ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 11 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919821806646?text=Namaste%20Indian%20Electrical%20Industries%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%2011%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:55.874818Z,2026-06-16T16:40:55.874818Z
0e7b4f9a-2a12-4845-999b-fdc93d8cc68c,2026-06-16T16:40:50.572947Z,Steel India Company,+912266518697,"Krishna Bhavan, 35, 1st Carpenter St, Charni Road East, Cawasji Patel Tank, Bhuleshwar, Mumbai, Maharashtra 400004",Mumbai,b2b_suppliers,4.6,12,http://www.steelindiaco.net/,True,,manufacturers india,"Namaste Steel India Company ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 12 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/912266518697?text=Namaste%20Steel%20India%20Company%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%2012%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:50.573012Z,2026-06-16T16:40:50.573012Z
ea3f9577-d9e0-4b4f-bd54-fe0cc9720f4e,2026-06-16T16:40:49.382576Z,M K Manufacturing Company,+919819461360,"Bhatia Glass Compound, Vakola Pipe Line, 4VC6+CPP, Datta Mandir Rd, Gundavali, Santacruz East, Mumbai, Maharashtra 400093",Mumbai,b2b_suppliers,4.5,4,http://sminternationals.in/,True,,manufacturers india,"Namaste M K Manufacturing Company ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 4 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919819461360?text=Namaste%20M%20K%20Manufacturing%20Company%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%204%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:49.382625Z,2026-06-16T16:40:49.382625Z
df36959d-dfac-4348-9f55-7d3129818bd2,2026-06-16T16:40:49.230814Z,RaviKiran Industries | Pharmaceutical and cosmetic Machinery,+919321691125,"213, Mittal Industrial Estate, Marol Naka, Andheri East, Mumbai, Maharashtra 400059",Mumbai,b2b_suppliers,4.2,13,https://www.ravikiranindustries.in/,True,,manufacturers india,"Namaste RaviKiran Industries | Pharmaceutical and cosmetic Machinery ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 13 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919321691125?text=Namaste%20RaviKiran%20Industries%20%7C%20Pharmaceutical%20and%20cosmetic%20Machinery%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%2013%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:49.230894Z,2026-06-16T16:40:49.230894Z
fa0c9b26-f78d-46e2-ab07-5a084f97c71f,2026-06-16T16:40:42.021028Z,Hexagon Manufacturing Intelligence India Pvt. Ltd.,+912067639100,"Unit No. 101-105, 1st Floor 100+101, Kennedy Road Behind Grand Sheraton, Sangamvadi, Pune, Maharashtra 411001",Pune,b2b_suppliers,4.5,26,http://www.hexagon.com/,True,,manufacturers india,"Namaste Hexagon Manufacturing Intelligence India Pvt. Ltd. ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.5⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/912067639100?text=Namaste%20Hexagon%20Manufacturing%20Intelligence%20India%20Pvt.%20Ltd.%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.5%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:42.021083Z,2026-06-16T16:40:42.021083Z
d0d2df29-9781-4aaf-b928-3324b00d8330,2026-06-16T16:40:41.988844Z,Parakh Agro Industries Ltd.,+912066296100,"Third Floor, Parakh House, 1, Boat Club Rd, Bund Garden, Sangamvadi, Pune, Maharashtra 411001",Pune,b2b_suppliers,4.6,20,https://www.parakhgroup.in/parakh-agro-industries-ltd/,True,,manufacturers india,"Namaste Parakh Agro Industries Ltd. ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.6⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/912066296100?text=Namaste%20Parakh%20Agro%20Industries%20Ltd.%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.6%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:41.988914Z,2026-06-16T16:40:41.988914Z
fba60c90-7e84-4d77-a684-51b6f36070d3,2026-06-16T16:40:40.308618Z,Flowtorq Engineering and Controls - Valves Manufacturer in India,+919028305198,"Market Yard, Gultekadi, Kurali, Pune, Maharashtra 411037",Pune,b2b_suppliers,4.5,2,https://www.flowtorqengineering.com/,True,info.flowtorq@gmail.com,manufacturers india,"Namaste Flowtorq Engineering and Controls - Valves Manufacturer in India ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 2 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919028305198?text=Namaste%20Flowtorq%20Engineering%20and%20Controls%20-%20Valves%20Manufacturer%20in%20India%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%202%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:40.308700Z,2026-06-16T16:40:40.308700Z
6ade6e90-3ef3-4b06-a9b0-fea317eac8e2,2026-06-16T16:40:39.824019Z,NICHROME INDIA LTD,+918600978600,"Safire Park Galleria 4 Mumbai Pune Bypass, Road, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005",Pune,b2b_suppliers,4.1,28,https://www.nichrome.com/index.php,True,exports@nichrome.com,manufacturers india,"Namaste NICHROME INDIA LTD ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.1⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/918600978600?text=Namaste%20NICHROME%20INDIA%20LTD%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.1%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:39.824077Z,2026-06-16T16:40:39.824077Z
5952e35c-aede-4040-9cbd-19dd84a0666f,2026-06-16T16:40:39.520727Z,Arceus India Private Limited,+919922854900,"22/A, Off, Pune Nagar Rd, Vrindavan Nagar, Ramwadi, Viman Nagar, Pune, Maharashtra 411014",Pune,b2b_suppliers,4.9,341,https://arceusind.com/,True,hello@arceusindia.in,manufacturers india,"Namaste Arceus India Private Limited ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.9⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919922854900?text=Namaste%20Arceus%20India%20Private%20Limited%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.9%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:39.520807Z,2026-06-16T16:40:39.520807Z
e64d8aa1-332e-4e55-88a7-dbf54dde6dc7,2026-06-16T16:40:38.961316Z,INDIA ENGINEERING INDUSTRIES,+919848047160,"Sivaji Statue, BUS STOP, D3/B, Road No. 7B, near RANGA REDDY, IDA, Kukatpally, Hyderabad, Telangana 500037",Hyderabad,b2b_suppliers,3.7,6,,False,,manufacturers india,"Namaste INDIA ENGINEERING INDUSTRIES ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 6 reviews hain — main reviews badhane ka system de dunga (website bhi nahi dikhi — wo bhi set kar dunga). FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919848047160?text=Namaste%20INDIA%20ENGINEERING%20INDUSTRIES%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%206%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga%20%28website%20bhi%20nahi%20dikhi%20%E2%80%94%20wo%20bhi%20set%20kar%20dunga%29.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:38.961375Z,2026-06-16T16:40:38.961375Z
d10c6e8f-86c7-4dee-8c0f-b065898a1339,2026-06-16T16:40:38.955740Z,AI INDUSTRIES,+919908420385,"130 cie, Road No. 3, opp. eenadu press, opposite eenadu panting pras, Chenna Reddy Nagar, Gandhi Nagar Industrial Area, Nanda Nagar, Balanagar, Hyderabad, Telangana 500054",Hyderabad,b2b_suppliers,4.8,47,http://www.aiindustries.in/,True,,manufacturers india,"Namaste AI INDUSTRIES ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.8⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/919908420385?text=Namaste%20AI%20INDUSTRIES%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.8%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:38.955812Z,2026-06-16T16:40:38.955812Z
4f0a3710-7c02-4ed3-8c16-8ef08fc918bc,2026-06-16T16:40:37.947709Z,Standard Products Manufacturing Company,+914023773794,"A.P.L.E, Industrial Development Area Rd, IDA, Balanagar, Hyderabad, Telangana 500037",Hyderabad,b2b_suppliers,4.7,7,http://www.spmfgco.com/,True,info@spmfgco.com,manufacturers india,"Namaste Standard Products Manufacturing Company ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 7 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/914023773794?text=Namaste%20Standard%20Products%20Manufacturing%20Company%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%207%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:37.947766Z,2026-06-16T16:40:37.947766Z
4699ef68-971c-4a0b-b296-a7784833355e,2026-06-16T16:40:36.846309Z,Marino Industries Pvt Ltd,+914040048140,"Sy no.271 D. No. 7-4-117/A Gagan Pahad, Police Quaters, Rajendranagar mandal, Hyderabad, Telangana 500052",Hyderabad,b2b_suppliers,4.5,42,http://www.marino.co.in/,True,customercare@marino.co.in,manufacturers india,"Namaste Marino Industries Pvt Ltd ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 4.5⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/914040048140?text=Namaste%20Marino%20Industries%20Pvt%20Ltd%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%204.5%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:36.846392Z,2026-06-16T16:40:36.846392Z
e4341570-26ce-4471-b619-d62837a78042,2026-06-16T16:40:35.575815Z,Indiamesh by Champion Manufacturing Company,+914023771408,"B-73 APIE, IDA, Balanagar, Hyderabad, Telangana 500037",Hyderabad,b2b_suppliers,5,76,http://www.indiamesh.com/,True,sales@indiamesh.com,manufacturers india,"Namaste Indiamesh by Champion Manufacturing Company ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapki rating 5.0⭐ achhi hai par Google pe regular posts/photos nahi dikhe — top pe aane ke liye wahi chahiye. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/914023771408?text=Namaste%20Indiamesh%20by%20Champion%20Manufacturing%20Company%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapki%20rating%205.0%E2%AD%90%20achhi%20hai%20par%20Google%20pe%20regular%20posts/photos%20nahi%20dikhe%20%E2%80%94%20top%20pe%20aane%20ke%20liye%20wahi%20chahiye.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:35.575886Z,2026-06-16T16:40:35.575886Z
3b490ec0-4160-44e5-af82-06e9a18c5108,2026-06-16T16:40:29.868811Z,Kumaran Engineering Bhopal Pvt. Ltd.,+917554261969,"44 A, Govindpura Industrial Area, Bhopal, Madhya Pradesh 462023",Bhopal,b2b_suppliers,4.5,12,http://www.kumaranindustries.com,True,sales@kumaranindustries.com,manufacturers india,"Namaste Kumaran Engineering Bhopal Pvt. Ltd. ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 12 reviews hain — main reviews badhane ka system de dunga. FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/917554261969?text=Namaste%20Kumaran%20Engineering%20Bhopal%20Pvt.%20Ltd.%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%2012%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:29.868866Z,2026-06-16T16:40:29.868866Z
cfedb3fa-b936-4f15-9df2-9edc0cf65614,2026-06-16T16:40:24.255763Z,Baba Manufacturing Company,+917552587777,"169, New Industrial Area, Govindpura Industrial Area, Bhopal, Madhya Pradesh 462023",Bhopal,b2b_suppliers,4.7,3,,False,,manufacturers india,"Namaste Baba Manufacturing Company ji 🙏 Main Sumit, LeadGen AI se. Manufacturing & B2B Suppliers ke liye — aapke Google pe sirf 3 reviews hain — main reviews badhane ka system de dunga (website bhi nahi dikhi — wo bhi set kar dunga). FREE audit + 3 sample posters bhej doon? — leadsgenai.in/audit",https://wa.me/917552587777?text=Namaste%20Baba%20Manufacturing%20Company%20ji%20%F0%9F%99%8F%20Main%20Sumit%2C%20LeadGen%20AI%20se.%20Manufacturing%20%26%20B2B%20Suppliers%20ke%20liye%20%E2%80%94%20aapke%20Google%20pe%20sirf%203%20reviews%20hain%20%E2%80%94%20main%20reviews%20badhane%20ka%20system%20de%20dunga%20%28website%20bhi%20nahi%20dikhi%20%E2%80%94%20wo%20bhi%20set%20kar%20dunga%29.%20FREE%20audit%20%2B%203%20sample%20posters%20bhej%20doon%3F%20%E2%80%94%20leadsgenai.in/audit,,ready,2026-06-16T16:40:24.255813Z,2026-06-16T16:40:24.255813Z
